PCIRdCur,ItoM,ItoMCacheNear,WiL,MemRead,MemWrite,MemTotal,drop_pct(%),CPU_busy(%),ksoft_avg,ksoft_max,label
328000,42000000,2212000,172000,6027.63,7915.11,13942.74,0.0,4.43,14.1,48.71,normal
335000,42000000,2213000,173000,5970.72,7886.73,13857.45,0.002575,4.27,28.18,98.52,cpu_interference
400000,51000000,2304000,192000,5947.16,8588.68,14535.83,0.0,5.87,18.3,63.33,normal
332000,43000000,2235000,177000,6108.11,8068.38,14176.49,0.0,4.67,21.6,80.64,normal
332000,42000000,2175000,174000,5982.32,7904.15,13886.47,0.0,4.5,15.49,50.11,normal
359000,42000000,2176000,181000,5410.89,7733.05,13143.94,0.003851,4.88,22.35,64.39,cpu_interference
368000,48000000,2528000,196000,6278.38,9088.07,15366.46,0.000798,5.52,14.81,50.69,cpu_interference
363000,49000000,2624000,206000,5984.32,7895.86,13880.18,0.0,4.47,23.0,70.59,normal
332000,42000000,2191000,181000,5447.0,7658.59,13105.59,0.0,4.65,15.12,48.06,normal
326000,42000000,2195000,177000,5497.63,7754.39,13252.02,0.0,4.83,14.24,51.12,normal
25000,3617000,256000,19000,8109.03,11508.42,19617.45,0.009722,5.39,16.56,53.22,cpu_interference
331000,43000000,2442000,191000,7091.02,9520.36,16611.38,0.0,4.92,20.73,65.03,normal
320000,42000000,2191000,174000,5969.09,7846.98,13816.07,0.002867,4.55,19.85,94.44,cpu_interference
319000,42000000,2206000,174000,6328.78,8204.91,14533.69,0.0,4.34,17.48,67.48,normal
326000,42000000,2160000,178000,6034.2,7951.91,13986.1,0.0,4.41,20.8,154.91,normal
346000,42000000,2195000,179000,6024.17,7933.33,13957.5,0.0,4.7,12.89,42.03,normal
339000,42000000,2193000,179000,6002.39,7866.94,13869.34,0.0,4.44,13.76,41.93,normal
360000,42000000,2194000,184000,5631.67,7740.69,13372.36,0.0,4.43,16.03,54.94,normal
335000,42000000,2194000,177000,5392.67,7695.86,13088.53,0.0,4.55,25.97,159.97,normal
41000,5145000,313000,28000,8308.53,11988.69,20297.23,0.00796,5.52,26.17,60.22,cpu_interference
397000,52000000,2663000,195000,6081.83,8730.15,14811.98,0.000106,5.14,17.5,138.5,cpu_interference
331000,44000000,2398000,178000,6434.36,8371.03,14805.39,0.0,4.0,16.9,106.29,normal
325000,42000000,2197000,169000,6022.8,7865.47,13888.27,0.0,4.08,16.06,54.06,normal
331000,42000000,2197000,172000,6089.74,7929.08,14018.82,0.0,4.1,14.83,56.0,normal
38000,4637000,241000,19000,7424.88,10723.1,18147.98,0.008006,5.01,11.73,45.63,cpu_interference
351000,44000000,2405000,191000,6003.89,7838.11,13842.0,0.0,5.07,13.22,57.23,normal
358000,46000000,2381000,189000,5990.6,7870.27,13860.87,0.0,4.54,13.36,52.36,normal
368000,44000000,2135000,175000,5810.23,7555.46,13365.69,0.0,4.25,12.43,55.65,normal
386000,46000000,2679000,215000,5840.1,7907.53,13747.63,0.0,4.13,15.97,49.29,normal
19000,2619000,223000,16000,6512.9,10186.68,16699.57,0.004084,5.54,16.18,56.41,cpu_interference
337000,47000000,2368000,176000,4474.7,6554.16,11028.86,0.000135,4.85,22.88,53.85,cpu_interference
374000,53000000,2796000,199000,5362.87,7446.08,12808.95,0.0,4.78,26.1,68.4,normal
331000,47000000,2322000,169000,6729.33,9045.5,15774.83,0.0,4.96,25.54,66.12,normal
44000,633000,230000,19000,3856.32,5179.89,9036.21,0.007944,5.66,17.35,39.28,cpu_interference
17451000000000000,22517000000000000,1125000000000000,4503000000000000,7365.04,10803.54,18168.59,0.005684,5.29,36.62,343.59,cpu_interference
493000,57000000,2579000,193000,7438.1,10536.72,17974.82,0.0,5.32,9.97,39.54,normal
536000,68000000,3900000,296000,7312.15,10505.25,17817.4,0.000147,5.38,18.26,49.47,cpu_interference
587000,69000000,3884000,292000,6922.38,10315.62,17238.0,0.0,5.67,19.57,66.96,normal
26000,3487000,119000,9926,7324.83,10650.07,17974.9,0.000821,5.56,10.12,62.12,cpu_interference
560000,62000000,3458000,257000,7074.16,10544.22,17618.38,0.0,5.06,11.06,40.16,normal
476000,59000000,3335000,245000,8164.55,12129.89,20294.45,0.0,5.45,12.71,50.37,normal
339000,44000000,2278000,174000,6835.66,9247.88,16083.54,0.0,5.05,15.62,78.74,normal
30399000000000000,29273000000000000,168000,14000,4434.57,6065.45,10500.02,0.007379,5.49,27.52,59.68,cpu_interference
521000,70000000,3988000,266000,5899.75,8537.56,14437.31,0.0,5.34,26.3,70.95,normal
444000,61000000,3412000,246000,6068.08,8413.62,14481.7,3.7e-05,5.31,30.55,68.9,cpu_interference
500000,64000000,3442000,254000,7055.34,9975.47,17030.8,0.0,5.43,25.63,66.29,normal
49000,1867000,232000,18000,4003.93,5918.25,9922.18,0.009158,5.76,9.75,35.0,cpu_interference
16000,2239000,238000,21000,7199.51,10575.59,17775.11,0.004717,5.33,19.91,48.49,cpu_interference
559000,64000000,3587000,273000,7536.01,11463.37,18999.38,0.0,5.55,27.12,79.79,normal
426000,55000000,2883000,226000,8017.47,11938.45,19955.93,0.0,5.19,26.16,84.07,normal
537000,67000000,2817000,222000,6080.47,8289.45,14369.92,0.0,5.11,23.83,72.8,normal
73000,4305000,175000,14000,6869.17,9337.3,16206.47,0.007213,5.48,33.51,67.49,cpu_interference
26000,3079000,246000,20000,7436.37,10948.62,18384.99,0.008017,5.45,10.08,34.64,cpu_interference
513000,60000000,3365000,246000,8084.46,12197.29,20281.75,0.0,5.17,12.86,38.92,normal
508000,60000000,3218000,238000,7410.03,10899.33,18309.36,0.0,5.52,10.18,38.45,normal
412000,53000000,2756000,213000,6556.37,8896.86,15453.23,0.0,4.92,18.83,54.93,normal
69000,4094000,2841000,260000,7167.21,10649.27,17816.47,0.006158,5.56,11.77,35.6,cpu_interference
31000,3859000,187000,13000,7814.28,10815.1,18629.38,0.006209,5.65,19.97,57.0,cpu_interference
541000,71000000,3965000,264000,7929.61,11445.27,19374.88,0.0,5.44,29.67,64.24,normal
395000,55000000,3044000,220000,8375.86,11813.42,20189.28,0.0,5.41,20.86,64.41,normal
338000,45000000,2376000,179000,6829.35,9189.33,16018.69,0.0,4.87,14.28,70.97,normal
14073000000000000,1125000000000000,171000,11000,6190.26,8184.91,14375.17,0.00827,4.41,10.59,57.91,cpu_interference
34000,4179000,3179000,270000,7229.0,10615.52,17844.52,0.005785,5.34,22.03,56.18,cpu_interference
631000,70000000,3944000,291000,7617.1,11582.11,19199.21,0.0,5.42,22.75,55.03,normal
621000,70000000,3930000,286000,7227.47,10845.97,18073.44,0.0,5.56,20.08,56.47,normal
418000,53000000,2747000,214000,6869.48,9273.27,16142.75,0.0,5.27,23.41,61.56,normal
24000,3176000,201000,18000,7214.55,10532.08,17746.63,0.012088,5.49,15.44,79.26,cpu_interference
64000,3296000,213000,16000,7035.8,10120.94,17156.74,0.000579,5.1,17.41,72.47,cpu_interference
302000,35000000,1988000,153000,6549.95,10017.6,16567.55,0.0,5.89,23.3,47.12,normal
321000,38000000,2140000,160000,6350.86,9547.89,15898.75,0.0,5.39,21.59,53.9,normal
208000,27000000,1435000,113000,6385.83,9557.28,15943.11,0.0,5.33,23.3,64.3,normal
178000,21000000,221000,20000,3299.51,4264.84,7564.35,0.009437,5.28,17.13,50.63,cpu_interference
35000,4652000,192000,17000,7048.87,9744.25,16793.12,0.00334,5.75,17.33,47.89,cpu_interference
420000,54000000,3822000,287000,7464.53,10864.97,18329.51,0.000271,5.37,29.55,62.42,cpu_interference
625000,70000000,3952000,290000,8070.04,12061.4,20131.44,0.0,5.18,22.48,74.58,normal
362000,46000000,2951000,226000,7563.7,10998.13,18561.82,0.0,5.76,12.38,44.34,normal
47000,5803000,285000,27000,3249.87,4167.04,7416.91,0.007007,5.05,20.15,44.85,cpu_interference
539000,62000000,3697000,269000,4523.0,6043.95,10566.95,0.000192,4.91,21.68,56.0,cpu_interference
535000,62000000,3436000,259000,7209.77,10788.81,17998.58,0.001826,5.59,20.09,60.18,cpu_interference
568000,69000000,3881000,286000,7067.99,10263.98,17331.98,0.002756,5.36,22.79,67.97,cpu_interference
3377000000000000,4503000000000000,226000,20000,3508.56,4655.84,8164.4,0.002331,4.97,11.63,39.2,cpu_interference
41000,5575000,192000,14000,7179.26,10555.77,17735.03,0.001127,5.48,23.61,97.42,cpu_interference
627000,69000000,3945000,292000,8005.1,12163.92,20169.03,0.003229,5.63,28.74,112.81,cpu_interference
634000,70000000,3949000,291000,7656.16,11485.25,19141.41,0.0,6.0,19.39,50.76,normal
543000,67000000,3508000,274000,7605.99,11157.4,18763.39,0.0,5.1,15.51,50.11,normal
17000,2058000,290000,24000,3868.04,5639.97,9508.01,0.007104,5.94,12.9,130.93,cpu_interference
24206000000000000,11821000000000000,318000,29000,7050.48,10315.94,17366.43,0.005242,5.46,9.22,43.17,cpu_interference
546000,63000000,3568000,262000,7645.51,11586.97,19232.48,0.0,5.39,14.83,46.14,normal
325000,44000000,2296000,176000,7994.52,12021.51,20016.03,0.0,4.54,11.55,53.03,normal
331000,43000000,2198000,168000,4206.89,5384.68,9591.58,0.0,3.99,22.1,62.61,normal
86000,6602000,302000,25000,3999.65,5555.5,9555.15,0.011721,5.94,19.74,46.87,cpu_interference
398000,46000000,2632000,194000,7244.55,11057.82,18302.38,0.0,5.68,9.78,35.47,normal
611000,71000000,3946000,295000,7692.07,11808.02,19500.09,0.003831,5.23,22.41,57.14,cpu_interference
405000,49000000,3264000,245000,7827.26,11661.68,19488.94,4.9e-05,5.61,13.47,43.05,cpu_interference
93000,11000000,166000,14000,3989.74,5787.45,9777.19,0.00215,5.85,18.2,46.43,cpu_interference
44000,5314000,165000,12000,6630.91,8841.3,15472.21,0.004527,5.41,20.76,58.36,cpu_interference
550000,64000000,3754000,291000,5455.55,6973.37,12428.92,0.0,4.48,23.53,62.75,normal
534000,63000000,3478000,264000,7533.96,10881.48,18415.44,0.0,5.14,16.69,47.98,normal
464000,60000000,3355000,250000,7970.96,11516.11,19487.07,0.0,3.9,21.04,100.62,normal
110000,9168000,172000,15000,2744.45,3623.54,6367.99,0.00996,5.48,27.09,70.41,cpu_interference
56000,3428000,287000,25000,7361.83,10156.51,17518.33,0.006882,5.88,13.2,45.83,cpu_interference
451000,56000000,2903000,233000,8037.85,12090.76,20128.6,0.0,5.66,10.78,33.82,normal
595000,69000000,3900000,290000,8182.46,12388.85,20571.3,0.0,5.82,9.9,191.62,normal
536000,68000000,2455000,191000,6541.04,8717.2,15258.25,0.0,4.85,21.64,60.62,normal
593000,70000000,3757000,283000,1274.52,1328.17,2602.69,0.0063,5.24,13.86,52.8,cpu_interference
24000,3134000,173000,13000,7385.4,10112.89,17498.29,0.007555,6.07,8.39,36.61,cpu_interference
639000,69000000,3737000,279000,8289.22,12495.98,20785.2,0.003431,6.1,16.56,47.33,cpu_interference
493000,58000000,3826000,281000,8069.06,11652.69,19721.75,0.0,5.31,20.77,53.18,normal
596000,69000000,2980000,231000,6503.01,8483.57,14986.58,0.0,5.52,12.09,41.4,normal
559000,63000000,3500000,276000,830.56,911.29,1741.85,0.001617,25.46,16.17,45.95,cpu_interference
436000,55000000,2888000,217000,8004.22,11891.41,19895.63,0.0,5.68,17.61,41.37,normal
604000,71000000,3897000,287000,8233.42,12390.09,20623.52,0.0,6.16,20.16,44.3,normal
642000,71000000,3974000,293000,8551.14,12767.54,21318.68,0.0,6.32,12.44,41.13,normal
507000,62000000,2780000,211000,691.93,697.09,1389.02,0.009116,47.95,12.5,65.28,cpu_interference
36000,4778000,318000,27000,7879.7,11288.71,19168.41,0.004264,5.58,19.11,53.55,cpu_interference
19000,2612000,223000,16000,6532.7,10218.11,16750.82,0.002745,5.7,25.05,70.54,cpu_interference
406000,56000000,2835000,211000,4488.04,6576.16,11064.21,0.000135,4.87,33.27,67.88,cpu_interference
318000,45000000,2375000,168000,5352.75,7432.14,12784.89,0.0,4.76,17.0,54.6,normal
390000,55000000,2684000,195000,6756.76,9082.09,15838.85,0.0,4.96,35.43,77.86,normal
18014000000000000,22517000000000000,298000,26000,3880.71,5213.4,9094.1,0.007544,5.83,15.54,43.03,cpu_interference
38000,5198000,249000,22000,7385.45,10833.96,18219.41,0.005919,5.36,57.11,343.42,cpu_interference
594000,69000000,3083000,230000,7459.33,10566.83,18026.16,0.0,5.41,18.43,53.73,normal
495000,63000000,3612000,275000,7295.0,10480.84,17775.83,0.000149,5.34,10.81,34.86,cpu_interference
1688000000000000,45000000,2567000,193000,6900.87,10282.49,17183.36,0.0,5.8,13.14,56.46,normal
21392000000000000,10696000000000000,160000,14000,7405.62,11051.58,18457.2,0.001782,5.36,16.09,52.52,cpu_interference
26000,3485000,119000,9974,7346.41,10678.64,18025.05,0.000821,5.55,15.73,73.85,cpu_interference
639000,71000000,3983000,296000,7091.6,10571.54,17663.14,0.0,5.11,17.24,47.18,normal
563000,70000000,3939000,290000,8189.69,12167.29,20356.97,0.0,5.39,20.09,64.03,normal
411000,53000000,2757000,212000,6851.82,9270.3,16122.12,0.0,5.04,23.03,90.35,normal
13510000000000000,562000000000000,273000,22000,7111.27,10490.79,17602.06,0.007515,5.12,11.3,43.67,cpu_interference
92000,10000000,265000,21000,4417.18,6042.0,10459.18,0.007598,5.21,18.73,44.22,cpu_interference
176000,24000000,1358000,89000,5876.94,8505.06,14381.99,0.0,5.66,20.19,61.43,normal
209000,28000000,1545000,110000,6052.33,8390.66,14442.99,3.7e-05,5.48,31.76,63.95,cpu_interference
337000,43000000,2328000,173000,7037.08,9950.85,16987.93,0.0,5.56,15.51,53.14,normal
16888000000000000,22517000000000000,227000,18000,4025.99,5951.47,9977.46,0.008504,6.06,15.78,50.88,cpu_interference
16000,2280000,239000,20000,7181.01,10548.74,17729.75,0.004979,5.25,12.11,39.31,cpu_interference
466000,53000000,3003000,229000,7513.43,11428.9,18942.32,0.0,5.54,14.91,63.64,normal
363000,47000000,2448000,192000,7997.26,11906.69,19903.95,0.0,5.13,20.11,59.0,normal
371000,46000000,1844000,146000,6061.29,8263.33,14324.62,0.0,5.21,14.22,61.88,normal
73000,4315000,175000,14000,6854.93,9317.6,16172.53,0.007107,5.55,26.53,58.79,cpu_interference
25000,3026000,246000,20000,7454.35,10977.36,18431.71,0.00795,5.47,19.44,49.34,cpu_interference
610000,71000000,3995000,292000,8106.91,12231.5,20338.41,0.0,5.11,24.57,53.05,normal
591000,70000000,3713000,275000,7429.75,10928.41,18358.16,0.0,5.5,17.06,50.15,normal
383000,49000000,2587000,200000,6538.33,8872.4,15410.73,0.0,4.95,12.0,43.21,normal
70000,4133000,2842000,260000,7187.0,10679.04,17866.04,0.006038,5.55,18.41,50.25,cpu_interference
31000,3863000,189000,13000,7794.89,10787.63,18582.51,0.006279,5.61,24.35,55.29,cpu_interference
429000,55000000,3118000,207000,7903.97,11405.64,19309.61,0.0,5.44,21.7,49.88,normal
477000,66000000,3547000,257000,8391.13,11835.2,20226.33,0.0,5.43,28.82,76.23,normal
397000,53000000,2783000,210000,6846.87,9212.91,16059.79,0.0,4.81,23.19,85.78,normal
18577000000000000,22517000000000000,1125000000000000,3940000000000000,7208.34,10583.78,17792.12,0.005855,5.25,12.87,39.23,cpu_interference
598000,66000000,3742000,276000,7595.23,11548.67,19143.89,0.0,5.4,30.86,57.1,normal
430000,47000000,2661000,192000,7210.05,10820.16,18030.21,0.0,5.71,11.57,42.91,normal
376000,48000000,2478000,193000,6842.88,9236.84,16079.71,0.0,5.35,15.33,49.1,normal
24000,3188000,203000,18000,7193.14,10502.03,17695.16,0.01209,5.49,19.05,69.95,cpu_interference
32000,3260000,213000,562000000000000,7056.65,10149.98,17206.63,0.000573,5.21,15.39,49.09,cpu_interference
603000,70000000,3951000,301000,6574.47,10053.8,16628.27,0.0,5.72,18.85,47.0,normal
594000,70000000,3963000,296000,6378.71,9589.32,15968.02,0.0,5.35,19.73,55.0,normal
419000,55000000,2895000,224000,6404.09,9583.83,15987.92,0.0,5.18,22.23,70.14,normal
15199000000000000,22517000000000000,220000,19000,3315.91,4286.2,7602.11,0.009258,5.68,29.52,61.15,cpu_interference
34000,4621000,195000,17000,7024.96,9708.08,16733.03,0.003506,5.61,11.11,38.84,cpu_interference
295000,38000000,2835000,215000,7447.53,10838.82,18286.35,0.000272,5.28,20.82,46.7,cpu_interference
516000,57000000,3223000,236000,8051.99,12036.31,20088.3,0.0,5.23,14.07,59.07,normal
425000,54000000,3434000,264000,7586.94,11032.12,18619.07,0.0,5.76,19.97,53.53,normal
15762000000000000,22517000000000000,250000,20000,3262.85,4183.77,7446.62,0.006712,5.55,30.58,116.81,cpu_interference
419000,48000000,2975000,216000,4508.18,6024.54,10532.72,0.000192,4.89,23.67,54.88,cpu_interference
418000,48000000,2683000,202000,7181.41,10745.92,17927.34,0.001835,5.63,13.82,50.12,cpu_interference
459000,55000000,3123000,230000,7055.06,10245.62,17300.68,0.002747,5.28,13.64,54.94,cpu_interference
26458000000000000,23080000000000000,233000,19000,3524.79,4677.56,8202.35,0.002201,5.54,14.97,100.62,cpu_interference
41000,5593000,192000,14000,7208.83,10599.44,17808.28,0.001162,5.43,15.89,85.89,cpu_interference
530000,62000000,3503000,259000,7982.49,12129.35,20111.84,0.003259,5.56,31.22,107.66,cpu_interference
499000,54000000,3060000,225000,7641.96,11463.71,19105.67,0.0,6.0,10.16,36.08,normal
481000,60000000,3107000,241000,7567.09,11101.51,18668.6,0.0,5.03,20.71,60.8,normal
17451000000000000,22517000000000000,214000,18000,3885.76,5665.55,9551.31,0.006631,5.71,25.25,52.23,cpu_interference
602000,70000000,3937000,290000,7668.77,11622.01,19290.78,0.0,5.38,24.56,63.65,normal
371000,50000000,2672000,205000,8008.02,12041.3,20049.32,0.0,4.49,19.0,62.0,normal
430000,56000000,2851000,217000,4224.16,5405.69,9629.85,0.0,3.73,31.46,75.44,normal
39969000000000000,27584000000000000,338000,30000,4036.87,5605.99,9642.86,0.011141,6.2,25.33,203.91,cpu_interference
546000,64000000,3666000,271000,7273.95,11101.48,18375.43,0.0,5.65,18.09,49.59,normal
550000,64000000,3553000,265000,7669.94,11774.47,19444.41,0.003896,5.21,12.72,42.22,cpu_interference
485000,59000000,3852000,288000,7846.23,11690.04,19536.27,4.9e-05,5.61,22.82,53.38,cpu_interference
14073000000000000,22517000000000000,210000,15000,4009.65,5815.26,9824.9,0.002049,5.94,15.57,41.17,cpu_interference
44000,5316000,164000,12000,6611.8,8815.73,15427.52,0.004768,5.36,10.27,46.13,cpu_interference
442000,51000000,3106000,242000,5427.7,6934.62,12362.32,0.0,4.62,14.06,48.44,normal
584000,68000000,3808000,290000,7555.5,10911.86,18467.36,0.0,5.11,25.79,60.71,normal
498000,64000000,3565000,266000,7985.23,11536.54,19521.77,0.0,3.69,31.0,119.24,normal
173000,16000,230000,23000,6319.56,8246.67,14566.24,0.008857,6.33,22.4,141.21,cpu_interference
437000,55000000,1822000,149000,8065.4,11938.76,20004.16,0.005925,6.4,56.55,88.43,cpu_interference
576000,68000000,2590000,192000,8123.8,12124.13,20247.94,0.0,6.95,24.06,92.37,normal
593000,69000000,3866000,288000,8231.0,12431.62,20662.62,0.0,6.28,14.7,38.57,normal
384000,49000000,2294000,181000,6688.79,8965.13,15653.92,0.0,6.42,21.42,47.6,normal
37000,4308000,0,0,6555.14,8741.94,15297.08,0.006229,6.61,57914.57,77263.92,cpu_interference
448000,55000000,2904000,230000,8343.48,11929.32,20272.8,0.006663,6.66,18.24,47.49,cpu_interference
594000,69000000,3894000,287000,8308.27,12583.5,20891.77,0.003454,6.61,18.78,48.74,cpu_interference
559000,67000000,395000,28000,8065.41,11667.39,19732.81,0.0,6.16,28.64,81.79,normal
418000,53000000,823000,64000,7077.59,9773.3,16850.89,0.0,6.19,13.43,41.49,normal
22000,2693000,176000,15000,5939.48,8305.26,14244.74,0.001744,6.17,26172.69,52337.08,cpu_interference
527000,61000000,3409000,260000,8397.43,12620.55,21017.98,0.00388,6.63,20.28,65.36,cpu_interference
569000,66000000,3715000,272000,7562.97,10334.42,17897.39,0.0,6.36,11.25,33.77,normal
595000,69000000,3853000,288000,8392.5,12668.52,21061.02,0.0,6.86,17.84,41.64,normal
600000,71000000,3902000,285000,7984.37,11431.48,19415.86,0.0,6.61,20.12,70.3,normal
44000,4770000,573000,49000,7762.65,11363.83,19126.48,0.009323,5.96,9400.3,9426.66,cpu_interference
603000,70000000,3952000,293000,8336.0,12400.27,20736.27,0.003001,5.31,12.03,51.3,cpu_interference
602000,70000000,3949000,291000,8382.18,12631.07,21013.25,0.0,5.2,11.5,59.0,normal
618000,71000000,3962000,298000,8260.13,12538.54,20798.68,0.000934,5.22,20.92,75.23,cpu_interference
511000,66000000,2786000,220000,7281.11,9917.19,17198.3,0.0,5.1,20.03,65.94,normal
32000,3886000,197000,15000,7583.74,11076.45,18660.19,0.005028,5.25,13.97,80.97,cpu_interference
575000,71000000,3880000,283000,8338.8,12698.79,21037.6,0.0,5.09,16.57,69.29,normal
419000,53000000,2734000,211000,7324.62,9923.16,17247.79,0.00461,4.82,14.0,52.46,cpu_interference
406000,53000000,2737000,211000,7287.44,9885.3,17172.73,0.0,5.19,15.24,52.92,normal
410000,53000000,2729000,213000,7277.48,9781.85,17059.34,0.0,4.98,18.45,70.42,normal
60000,3313000,242000,23000,7820.5,11258.33,19078.83,0.013329,5.18,26.91,77.62,cpu_interference
552000,64000000,3485000,254000,8164.28,12419.29,20583.57,0.0,4.99,16.5,60.93,normal
408000,53000000,2726000,216000,7255.44,9794.38,17049.82,0.0,4.58,15.41,53.53,normal
309000,42000000,1997000,150000,7907.06,11034.4,18941.47,0.003281,5.11,23.74,63.83,cpu_interference
451000,55000000,2806000,220000,6918.04,9494.71,16412.75,0.0,5.07,18.7,67.35,normal
38000,953000,166000,11000,6371.39,8421.9,14793.29,0.003712,4.97,11.83,45.06,cpu_interference
541000,63000000,3298000,266000,7823.75,11122.21,18945.96,0.0,4.65,15.26,51.13,normal
335000,44000000,2268000,180000,6106.39,7897.26,14003.65,0.0,5.09,15.54,53.54,normal
540000,68000000,3921000,280000,7983.98,11613.32,19597.3,0.0,6.22,13.66,48.69,normal
433000,54000000,2740000,218000,6355.58,8308.44,14664.02,0.0,4.45,19.33,52.92,normal
